SVC_DT,n,DIAG,year
12/23/2007,59,463,708
12/24/2007,54,463,708
12/25/2007,17,463,708
12/26/2007,44,463,708
12/27/2007,123,463,708
12/28/2007,86,463,708
12/29/2007,60,463,708
12/30/2007,46,463,708
12/31/2007,95,463,708
1/1/2008,31,463,708
1/2/2008,121,463,708
1/3/2008,141,463,708
1/4/2008,108,463,708
1/5/2008,58,463,708
1/6/2008,39,463,708
1/7/2008,128,463,708
1/8/2008,120,463,708
1/9/2008,112,463,708
1/10/2008,123,463,708
1/11/2008,98,463,708
1/12/2008,54,463,708
1/13/2008,45,463,708
1/14/2008,139,463,708
1/15/2008,170,463,708
1/16/2008,110,463,708
1/17/2008,140,463,708
1/18/2008,99,463,708
1/19/2008,72,463,708
1/20/2008,35,463,708
1/21/2008,134,463,708
1/22/2008,140,463,708
1/23/2008,115,463,708
1/24/2008,131,463,708
1/25/2008,101,463,708
1/26/2008,48,463,708
1/27/2008,33,463,708
1/28/2008,157,463,708
1/29/2008,139,463,708
1/30/2008,135,463,708
1/31/2008,109,463,708
2/1/2008,66,463,708
2/2/2008,77,463,708
2/3/2008,48,463,708
2/4/2008,144,463,708
2/5/2008,125,463,708
2/6/2008,98,463,708
2/7/2008,100,463,708
2/8/2008,109,463,708
2/9/2008,50,463,708
2/10/2008,45,463,708
2/11/2008,125,463,708
2/12/2008,83,463,708
2/13/2008,84,463,708
2/14/2008,110,463,708
2/15/2008,91,463,708
2/16/2008,67,463,708
2/17/2008,52,463,708
2/18/2008,60,463,708
2/19/2008,135,463,708
2/20/2008,100,463,708
2/21/2008,131,463,708
2/22/2008,100,463,708
2/23/2008,68,463,708
2/24/2008,40,463,708
2/25/2008,125,463,708
2/26/2008,138,463,708
2/27/2008,102,463,708
2/28/2008,113,463,708
2/29/2008,102,463,708
3/1/2008,57,463,708
3/2/2008,57,463,708
3/3/2008,144,463,708
3/4/2008,126,463,708
3/5/2008,91,463,708
3/6/2008,131,463,708
3/7/2008,107,463,708
3/8/2008,43,463,708
3/9/2008,39,463,708
3/10/2008,116,463,708
3/11/2008,109,463,708
3/12/2008,95,463,708
3/13/2008,89,463,708
3/14/2008,90,463,708
3/15/2008,74,463,708
3/16/2008,54,463,708
3/17/2008,120,463,708
3/18/2008,114,463,708
3/19/2008,112,463,708
3/20/2008,138,463,708
3/21/2008,30,463,708
3/22/2008,67,463,708
3/23/2008,42,463,708
3/24/2008,109,463,708
3/25/2008,121,463,708
3/26/2008,114,463,708
3/27/2008,118,463,708
3/28/2008,115,463,708
3/29/2008,51,463,708
3/30/2008,60,463,708
3/31/2008,138,463,708
4/1/2008,85,463,708
4/2/2008,103,463,708
4/3/2008,106,463,708
4/4/2008,104,463,708
4/5/2008,55,463,708
4/6/2008,46,463,708
4/7/2008,124,463,708
4/8/2008,78,463,708
4/9/2008,74,463,708
4/10/2008,93,463,708
4/11/2008,67,463,708
4/12/2008,42,463,708
4/13/2008,34,463,708
4/14/2008,110,463,708
4/15/2008,96,463,708
4/16/2008,83,463,708
4/17/2008,95,463,708
4/18/2008,78,463,708
4/19/2008,31,463,708
4/20/2008,30,463,708
4/21/2008,87,463,708
4/22/2008,88,463,708
4/23/2008,82,463,708
4/24/2008,93,463,708
4/25/2008,71,463,708
4/26/2008,41,463,708
4/27/2008,24,463,708
4/28/2008,98,463,708
4/29/2008,80,463,708
4/30/2008,88,463,708
5/1/2008,65,463,708
5/2/2008,81,463,708
5/3/2008,33,463,708
5/4/2008,40,463,708
5/5/2008,90,463,708
5/6/2008,109,463,708
5/7/2008,83,463,708
5/8/2008,77,463,708
5/9/2008,58,463,708
5/10/2008,47,463,708
5/11/2008,39,463,708
5/12/2008,106,463,708
5/13/2008,83,463,708
5/14/2008,71,463,708
5/15/2008,111,463,708
5/16/2008,85,463,708
5/17/2008,59,463,708
5/18/2008,24,463,708
5/19/2008,31,463,708
5/20/2008,119,463,708
5/21/2008,99,463,708
5/22/2008,105,463,708
5/23/2008,95,463,708
5/24/2008,43,463,708
5/25/2008,19,463,708
5/26/2008,107,463,708
5/27/2008,74,463,708
5/28/2008,92,463,708
5/29/2008,100,463,708
5/30/2008,73,463,708
5/31/2008,35,463,708
6/1/2008,19,463,708
6/2/2008,86,463,708
6/3/2008,71,463,708
6/4/2008,83,463,708
6/5/2008,81,463,708
6/6/2008,50,463,708
6/7/2008,48,463,708
6/8/2008,34,463,708
6/9/2008,111,463,708
6/10/2008,72,463,708
6/11/2008,85,463,708
6/12/2008,79,463,708
6/13/2008,79,463,708
6/14/2008,40,463,708
6/15/2008,34,463,708
6/16/2008,89,463,708
6/17/2008,80,463,708
6/18/2008,90,463,708
6/19/2008,106,463,708
6/20/2008,62,463,708
6/21/2008,50,463,708
6/22/2008,51,463,708
6/23/2008,97,463,708
6/24/2008,75,463,708
6/25/2008,75,463,708
6/26/2008,91,463,708
6/27/2008,60,463,708
6/28/2008,23,463,708
6/29/2008,28,463,708
6/30/2008,72,463,708
7/1/2007,16,464,708
7/2/2007,17,464,708
7/3/2007,101,464,708
7/4/2007,91,464,708
7/5/2007,105,464,708
7/6/2007,70,464,708
7/7/2007,14,464,708
7/8/2007,21,464,708
7/9/2007,90,464,708
7/10/2007,91,464,708
7/11/2007,119,464,708
7/12/2007,98,464,708
7/13/2007,60,464,708
7/14/2007,18,464,708
7/15/2007,15,464,708
7/16/2007,99,464,708
7/17/2007,78,464,708
7/18/2007,95,464,708
7/19/2007,125,464,708
7/20/2007,80,464,708
7/21/2007,27,464,708
7/22/2007,43,464,708
7/23/2007,86,464,708
7/24/2007,89,464,708
7/25/2007,52,464,708
7/26/2007,79,464,708
7/27/2007,53,464,708
7/28/2007,16,464,708
7/29/2007,21,464,708
7/30/2007,104,464,708
7/31/2007,90,464,708
8/1/2007,50,464,708
8/2/2007,98,464,708
8/3/2007,57,464,708
8/4/2007,28,464,708
8/5/2007,15,464,708
8/6/2007,18,464,708
8/7/2007,111,464,708
8/8/2007,110,464,708
8/9/2007,100,464,708
8/10/2007,85,464,708
8/11/2007,19,464,708
8/12/2007,23,464,708
8/13/2007,82,464,708
8/14/2007,90,464,708
8/15/2007,92,464,708
8/16/2007,149,464,708
8/17/2007,96,464,708
8/18/2007,25,464,708
8/19/2007,17,464,708
8/20/2007,83,464,708
8/21/2007,86,464,708
8/22/2007,82,464,708
8/23/2007,92,464,708
8/24/2007,59,464,708
8/25/2007,35,464,708
8/26/2007,24,464,708
8/27/2007,98,464,708
8/28/2007,75,464,708
8/29/2007,97,464,708
8/30/2007,106,464,708
8/31/2007,68,464,708
9/1/2007,14,464,708
9/2/2007,22,464,708
9/3/2007,35,464,708
9/4/2007,124,464,708
9/5/2007,124,464,708
9/6/2007,143,464,708
9/7/2007,77,464,708
9/8/2007,34,464,708
9/9/2007,41,464,708
9/10/2007,104,464,708
9/11/2007,99,464,708
9/12/2007,129,464,708
9/13/2007,134,464,708
9/14/2007,119,464,708
9/15/2007,40,464,708
9/16/2007,47,464,708
9/17/2007,119,464,708
9/18/2007,118,464,708
9/19/2007,129,464,708
9/20/2007,123,464,708
9/21/2007,112,464,708
9/22/2007,67,464,708
9/23/2007,37,464,708
9/24/2007,133,464,708
9/25/2007,139,464,708
9/26/2007,120,464,708
9/27/2007,146,464,708
9/28/2007,99,464,708
9/29/2007,71,464,708
9/30/2007,56,464,708
10/1/2007,171,464,708
10/2/2007,157,464,708
10/3/2007,144,464,708
10/4/2007,138,464,708
10/5/2007,127,464,708
10/6/2007,62,464,708
10/7/2007,55,464,708
10/8/2007,84,464,708
10/9/2007,176,464,708
10/10/2007,151,464,708
10/11/2007,217,464,708
10/12/2007,147,464,708
10/13/2007,75,464,708
10/14/2007,51,464,708
10/15/2007,219,464,708
10/16/2007,174,464,708
10/17/2007,161,464,708
10/18/2007,208,464,708
10/19/2007,132,464,708
10/20/2007,71,464,708
10/21/2007,84,464,708
10/22/2007,223,464,708
10/23/2007,175,464,708
10/24/2007,183,464,708
10/25/2007,153,464,708
10/26/2007,148,464,708
10/27/2007,108,464,708
10/28/2007,93,464,708
10/29/2007,182,464,708
10/30/2007,199,464,708
10/31/2007,185,464,708
11/1/2007,175,464,708
11/2/2007,171,464,708
11/3/2007,88,464,708
11/4/2007,87,464,708
11/5/2007,201,464,708
11/6/2007,193,464,708
11/7/2007,158,464,708
11/8/2007,197,464,708
11/9/2007,126,464,708
11/10/2007,71,464,708
11/11/2007,69,464,708
11/12/2007,180,464,708
11/13/2007,179,464,708
11/14/2007,166,464,708
11/15/2007,217,464,708
11/16/2007,156,464,708
11/17/2007,96,464,708
11/18/2007,87,464,708
11/19/2007,211,464,708
11/20/2007,160,464,708
11/21/2007,163,464,708
11/22/2007,157,464,708
11/23/2007,157,464,708
11/24/2007,57,464,708
11/25/2007,71,464,708
11/26/2007,196,464,708
11/27/2007,169,464,708
11/28/2007,189,464,708
11/29/2007,200,464,708
11/30/2007,154,464,708
12/1/2007,92,464,708
12/2/2007,68,464,708
12/3/2007,182,464,708
12/4/2007,162,464,708
12/5/2007,172,464,708
12/6/2007,170,464,708
12/7/2007,136,464,708
12/8/2007,74,464,708
12/9/2007,53,464,708
12/10/2007,168,464,708
12/11/2007,175,464,708
12/12/2007,149,464,708
12/13/2007,161,464,708
12/14/2007,180,464,708
12/15/2007,62,464,708
12/16/2007,58,464,708
12/17/2007,155,464,708
12/18/2007,174,464,708
12/19/2007,169,464,708
12/20/2007,142,464,708
12/21/2007,140,464,708
12/22/2007,70,464,708
12/23/2007,86,464,708
12/24/2007,70,464,708
12/25/2007,51,464,708
12/26/2007,55,464,708
12/27/2007,112,464,708
12/28/2007,112,464,708
12/29/2007,72,464,708
12/30/2007,98,464,708
12/31/2007,103,464,708
1/1/2008,61,464,708
1/2/2008,188,464,708
1/3/2008,170,464,708
1/4/2008,161,464,708
1/5/2008,92,464,708
1/6/2008,57,464,708
1/7/2008,183,464,708
1/8/2008,181,464,708
1/9/2008,159,464,708
1/10/2008,167,464,708
1/11/2008,133,464,708
1/12/2008,63,464,708
1/13/2008,60,464,708
1/14/2008,186,464,708
1/15/2008,155,464,708
1/16/2008,147,464,708
1/17/2008,165,464,708
1/18/2008,187,464,708
1/19/2008,65,464,708
1/20/2008,54,464,708
1/21/2008,187,464,708
1/22/2008,171,464,708
1/23/2008,169,464,708
1/24/2008,163,464,708
1/25/2008,164,464,708
1/26/2008,68,464,708
1/27/2008,63,464,708
1/28/2008,189,464,708
1/29/2008,157,464,708
1/30/2008,145,464,708
1/31/2008,165,464,708
2/1/2008,102,464,708
2/2/2008,72,464,708
2/3/2008,63,464,708
2/4/2008,169,464,708
2/5/2008,189,464,708
2/6/2008,139,464,708
2/7/2008,143,464,708
2/8/2008,157,464,708
2/9/2008,53,464,708
2/10/2008,53,464,708
2/11/2008,170,464,708
2/12/2008,159,464,708
2/13/2008,152,464,708
2/14/2008,155,464,708
2/15/2008,132,464,708
2/16/2008,50,464,708
2/17/2008,78,464,708
2/18/2008,82,464,708
2/19/2008,172,464,708
2/20/2008,151,464,708
2/21/2008,179,464,708
2/22/2008,141,464,708
2/23/2008,59,464,708
2/24/2008,43,464,708
2/25/2008,161,464,708
2/26/2008,117,464,708
2/27/2008,145,464,708
2/28/2008,176,464,708
2/29/2008,145,464,708
3/1/2008,60,464,708
3/2/2008,43,464,708
3/3/2008,156,464,708
3/4/2008,152,464,708
3/5/2008,145,464,708
3/6/2008,131,464,708
3/7/2008,119,464,708
3/8/2008,58,464,708
3/9/2008,77,464,708
3/10/2008,180,464,708
3/11/2008,162,464,708
3/12/2008,125,464,708
3/13/2008,134,464,708
3/14/2008,135,464,708
3/15/2008,44,464,708
3/16/2008,41,464,708
3/17/2008,166,464,708
3/18/2008,134,464,708
3/19/2008,159,464,708
3/20/2008,177,464,708
3/21/2008,51,464,708
3/22/2008,62,464,708
3/23/2008,54,464,708
3/24/2008,129,464,708
3/25/2008,146,464,708
3/26/2008,150,464,708
3/27/2008,161,464,708
3/28/2008,131,464,708
3/29/2008,55,464,708
3/30/2008,69,464,708
3/31/2008,155,464,708
4/1/2008,131,464,708
4/2/2008,107,464,708
4/3/2008,109,464,708
4/4/2008,86,464,708
4/5/2008,38,464,708
4/6/2008,42,464,708
4/7/2008,133,464,708
4/8/2008,111,464,708
4/9/2008,116,464,708
4/10/2008,126,464,708
4/11/2008,96,464,708
4/12/2008,52,464,708
4/13/2008,26,464,708
4/14/2008,129,464,708
4/15/2008,112,464,708
4/16/2008,116,464,708
4/17/2008,107,464,708
4/18/2008,109,464,708
4/19/2008,36,464,708
4/20/2008,46,464,708
4/21/2008,112,464,708
4/22/2008,97,464,708
4/23/2008,119,464,708
4/24/2008,120,464,708
4/25/2008,90,464,708
4/26/2008,24,464,708
4/27/2008,27,464,708
4/28/2008,114,464,708
4/29/2008,116,464,708
4/30/2008,110,464,708
5/1/2008,104,464,708
5/2/2008,96,464,708
5/3/2008,22,464,708
5/4/2008,24,464,708
5/5/2008,106,464,708
5/6/2008,93,464,708
5/7/2008,103,464,708
5/8/2008,106,464,708
5/9/2008,86,464,708
5/10/2008,36,464,708
5/11/2008,34,464,708
5/12/2008,116,464,708
5/13/2008,139,464,708
5/14/2008,79,464,708
5/15/2008,91,464,708
5/16/2008,77,464,708
5/17/2008,28,464,708
5/18/2008,42,464,708
5/19/2008,30,464,708
5/20/2008,129,464,708
5/21/2008,92,464,708
5/22/2008,128,464,708
5/23/2008,111,464,708
5/24/2008,36,464,708
5/25/2008,28,464,708
5/26/2008,124,464,708
5/27/2008,92,464,708
5/28/2008,112,464,708
5/29/2008,99,464,708
5/30/2008,67,464,708
5/31/2008,36,464,708
6/1/2008,25,464,708
6/2/2008,99,464,708
6/3/2008,82,464,708
6/4/2008,79,464,708
6/5/2008,73,464,708
6/6/2008,52,464,708
6/7/2008,19,464,708
6/8/2008,22,464,708
6/9/2008,83,464,708
6/10/2008,104,464,708
6/11/2008,72,464,708
6/12/2008,85,464,708
6/13/2008,84,464,708
6/14/2008,35,464,708
6/15/2008,32,464,708
6/16/2008,130,464,708
6/17/2008,88,464,708
6/18/2008,99,464,708
6/19/2008,78,464,708
6/20/2008,87,464,708
6/21/2008,29,464,708
6/22/2008,18,464,708
6/23/2008,101,464,708
6/24/2008,83,464,708
6/25/2008,112,464,708
6/26/2008,93,464,708
6/27/2008,66,464,708
6/28/2008,24,464,708
6/29/2008,22,464,708
6/30/2008,54,464,708
7/1/2007,95,466,708
7/2/2007,67,466,708
7/3/2007,472,466,708
7/4/2007,372,466,708
7/5/2007,456,466,708
7/6/2007,271,466,708
7/7/2007,164,466,708
7/8/2007,85,466,708
7/9/2007,415,466,708
7/10/2007,419,466,708
7/11/2007,291,466,708
7/12/2007,395,466,708
7/13/2007,290,466,708
7/14/2007,177,466,708
7/15/2007,107,466,708
7/16/2007,394,466,708
7/17/2007,416,466,708
7/18/2007,349,466,708
7/19/2007,374,466,708
7/20/2007,287,466,708
7/21/2007,165,466,708
7/22/2007,92,466,708
7/23/2007,390,466,708
7/24/2007,320,466,708
7/25/2007,325,466,708
7/26/2007,361,466,708
7/27/2007,268,466,708
7/28/2007,164,466,708
7/29/2007,95,466,708
7/30/2007,374,466,708
7/31/2007,339,466,708
8/1/2007,296,466,708
8/2/2007,322,466,708
8/3/2007,247,466,708
8/4/2007,131,466,708
8/5/2007,80,466,708
8/6/2007,124,466,708
8/7/2007,414,466,708
8/8/2007,313,466,708
8/9/2007,290,466,708
8/10/2007,278,466,708
8/11/2007,133,466,708
8/12/2007,114,466,708
8/13/2007,355,466,708
8/14/2007,330,466,708
8/15/2007,285,466,708
8/16/2007,335,466,708
8/17/2007,212,466,708
8/18/2007,138,466,708
8/19/2007,79,466,708
8/20/2007,394,466,708
8/21/2007,346,466,708
8/22/2007,270,466,708
8/23/2007,375,466,708
8/24/2007,212,466,708
8/25/2007,125,466,708
8/26/2007,76,466,708
8/27/2007,392,466,708
8/28/2007,356,466,708
8/29/2007,292,466,708
8/30/2007,337,466,708
8/31/2007,267,466,708
9/1/2007,129,466,708
9/2/2007,84,466,708
9/3/2007,85,466,708
9/4/2007,470,466,708
9/5/2007,399,466,708
9/6/2007,440,466,708
9/7/2007,329,466,708
9/8/2007,149,466,708
9/9/2007,136,466,708
9/10/2007,474,466,708
9/11/2007,442,466,708
9/12/2007,372,466,708
9/13/2007,430,466,708
9/14/2007,389,466,708
9/15/2007,185,466,708
9/16/2007,188,466,708
9/17/2007,616,466,708
9/18/2007,510,466,708
9/19/2007,484,466,708
9/20/2007,554,466,708
9/21/2007,463,466,708
9/22/2007,257,466,708
9/23/2007,161,466,708
9/24/2007,725,466,708
9/25/2007,617,466,708
9/26/2007,548,466,708
9/27/2007,593,466,708
9/28/2007,515,466,708
9/29/2007,251,466,708
9/30/2007,142,466,708
10/1/2007,740,466,708
10/2/2007,678,466,708
10/3/2007,605,466,708
10/4/2007,629,466,708
10/5/2007,513,466,708
10/6/2007,272,466,708
10/7/2007,149,466,708
10/8/2007,151,466,708
10/9/2007,852,466,708
10/10/2007,641,466,708
10/11/2007,711,466,708
10/12/2007,551,466,708
10/13/2007,305,466,708
10/14/2007,199,466,708
10/15/2007,748,466,708
10/16/2007,753,466,708
10/17/2007,620,466,708
10/18/2007,680,466,708
10/19/2007,520,466,708
10/20/2007,320,466,708
10/21/2007,173,466,708
10/22/2007,756,466,708
10/23/2007,671,466,708
10/24/2007,567,466,708
10/25/2007,741,466,708
10/26/2007,555,466,708
10/27/2007,296,466,708
10/28/2007,155,466,708
10/29/2007,712,466,708
10/30/2007,772,466,708
10/31/2007,565,466,708
11/1/2007,764,466,708
11/2/2007,540,466,708
11/3/2007,290,466,708
11/4/2007,263,466,708
11/5/2007,800,466,708
11/6/2007,742,466,708
11/7/2007,631,466,708
11/8/2007,731,466,708
11/9/2007,569,466,708
11/10/2007,292,466,708
11/11/2007,191,466,708
11/12/2007,867,466,708
11/13/2007,800,466,708
11/14/2007,669,466,708
11/15/2007,729,466,708
11/16/2007,558,466,708
11/17/2007,321,466,708
11/18/2007,221,466,708
11/19/2007,820,466,708
11/20/2007,744,466,708
11/21/2007,661,466,708
11/22/2007,609,466,708
11/23/2007,503,466,708
11/24/2007,319,466,708
11/25/2007,199,466,708
11/26/2007,860,466,708
11/27/2007,761,466,708
11/28/2007,662,466,708
11/29/2007,656,466,708
11/30/2007,518,466,708
12/1/2007,333,466,708
12/2/2007,188,466,708
12/3/2007,643,466,708
12/4/2007,734,466,708
12/5/2007,646,466,708
12/6/2007,723,466,708
12/7/2007,513,466,708
12/8/2007,346,466,708
12/9/2007,224,466,708
12/10/2007,836,466,708
12/11/2007,763,466,708
12/12/2007,583,466,708
12/13/2007,768,466,708
12/14/2007,654,466,708
12/15/2007,286,466,708
12/16/2007,136,466,708
12/17/2007,757,466,708
12/18/2007,818,466,708
12/19/2007,712,466,708
12/20/2007,799,466,708
12/21/2007,688,466,708
12/22/2007,406,466,708
12/23/2007,342,466,708
12/24/2007,419,466,708
12/25/2007,137,466,708
12/26/2007,351,466,708
12/27/2007,838,466,708
12/28/2007,752,466,708
12/29/2007,463,466,708
12/30/2007,335,466,708
12/31/2007,717,466,708
1/1/2008,246,466,708
1/2/2008,1085,466,708
1/3/2008,1172,466,708
1/4/2008,1002,466,708
1/5/2008,481,466,708
1/6/2008,341,466,708
1/7/2008,1194,466,708
1/8/2008,1064,466,708
1/9/2008,884,466,708
1/10/2008,1064,466,708
1/11/2008,784,466,708
1/12/2008,420,466,708
1/13/2008,316,466,708
1/14/2008,974,466,708
1/15/2008,868,466,708
1/16/2008,773,466,708
1/17/2008,859,466,708
1/18/2008,663,466,708
1/19/2008,334,466,708
1/20/2008,297,466,708
1/21/2008,872,466,708
1/22/2008,728,466,708
1/23/2008,758,466,708
1/24/2008,770,466,708
1/25/2008,672,466,708
1/26/2008,325,466,708
1/27/2008,266,466,708
1/28/2008,971,466,708
1/29/2008,862,466,708
1/30/2008,620,466,708
1/31/2008,815,466,708
2/1/2008,445,466,708
2/2/2008,393,466,708
2/3/2008,307,466,708
2/4/2008,967,466,708
2/5/2008,897,466,708
2/6/2008,733,466,708
2/7/2008,826,466,708
2/8/2008,762,466,708
2/9/2008,392,466,708
2/10/2008,305,466,708
2/11/2008,907,466,708
2/12/2008,750,466,708
2/13/2008,734,466,708
2/14/2008,826,466,708
2/15/2008,677,466,708
2/16/2008,375,466,708
2/17/2008,364,466,708
2/18/2008,363,466,708
2/19/2008,1011,466,708
2/20/2008,786,466,708
2/21/2008,918,466,708
2/22/2008,769,466,708
2/23/2008,455,466,708
2/24/2008,294,466,708
2/25/2008,1061,466,708
2/26/2008,843,466,708
2/27/2008,724,466,708
2/28/2008,934,466,708
2/29/2008,722,466,708
3/1/2008,418,466,708
3/2/2008,329,466,708
3/3/2008,1057,466,708
3/4/2008,1064,466,708
3/5/2008,692,466,708
3/6/2008,940,466,708
3/7/2008,762,466,708
3/8/2008,315,466,708
3/9/2008,310,466,708
3/10/2008,939,466,708
3/11/2008,891,466,708
3/12/2008,722,466,708
3/13/2008,779,466,708
3/14/2008,679,466,708
3/15/2008,361,466,708
3/16/2008,250,466,708
3/17/2008,958,466,708
3/18/2008,864,466,708
3/19/2008,796,466,708
3/20/2008,850,466,708
3/21/2008,244,466,708
3/22/2008,396,466,708
3/23/2008,223,466,708
3/24/2008,805,466,708
3/25/2008,997,466,708
3/26/2008,749,466,708
3/27/2008,836,466,708
3/28/2008,731,466,708
3/29/2008,402,466,708
3/30/2008,303,466,708
3/31/2008,1023,466,708
4/1/2008,734,466,708
4/2/2008,630,466,708
4/3/2008,663,466,708
4/4/2008,566,466,708
4/5/2008,272,466,708
4/6/2008,214,466,708
4/7/2008,808,466,708
4/8/2008,709,466,708
4/9/2008,573,466,708
4/10/2008,647,466,708
4/11/2008,561,466,708
4/12/2008,303,466,708
4/13/2008,210,466,708
4/14/2008,793,466,708
4/15/2008,637,466,708
4/16/2008,593,466,708
4/17/2008,664,466,708
4/18/2008,504,466,708
4/19/2008,250,466,708
4/20/2008,190,466,708
4/21/2008,694,466,708
4/22/2008,635,466,708
4/23/2008,447,466,708
4/24/2008,543,466,708
4/25/2008,453,466,708
4/26/2008,208,466,708
4/27/2008,155,466,708
4/28/2008,615,466,708
4/29/2008,529,466,708
4/30/2008,425,466,708
5/1/2008,496,466,708
5/2/2008,396,466,708
5/3/2008,207,466,708
5/4/2008,138,466,708
5/5/2008,548,466,708
5/6/2008,466,466,708
5/7/2008,465,466,708
5/8/2008,419,466,708
5/9/2008,364,466,708
5/10/2008,217,466,708
5/11/2008,158,466,708
5/12/2008,533,466,708
5/13/2008,488,466,708
5/14/2008,420,466,708
5/15/2008,399,466,708
5/16/2008,355,466,708
5/17/2008,184,466,708
5/18/2008,131,466,708
5/19/2008,127,466,708
5/20/2008,551,466,708
5/21/2008,410,466,708
5/22/2008,495,466,708
5/23/2008,399,466,708
5/24/2008,153,466,708
5/25/2008,120,466,708
5/26/2008,469,466,708
5/27/2008,478,466,708
5/28/2008,361,466,708
5/29/2008,412,466,708
5/30/2008,363,466,708
5/31/2008,151,466,708
6/1/2008,109,466,708
6/2/2008,444,466,708
6/3/2008,380,466,708
6/4/2008,304,466,708
6/5/2008,379,466,708
6/6/2008,280,466,708
6/7/2008,154,466,708
6/8/2008,110,466,708
6/9/2008,412,466,708
6/10/2008,377,466,708
6/11/2008,286,466,708
6/12/2008,390,466,708
6/13/2008,287,466,708
6/14/2008,139,466,708
6/15/2008,85,466,708
6/16/2008,350,466,708
6/17/2008,353,466,708
6/18/2008,271,466,708
6/19/2008,368,466,708
6/20/2008,301,466,708
6/21/2008,147,466,708
6/22/2008,88,466,708
6/23/2008,374,466,708
6/24/2008,320,466,708
6/25/2008,296,466,708
6/26/2008,297,466,708
6/27/2008,261,466,708
6/28/2008,144,466,708
6/29/2008,134,466,708
6/30/2008,311,466,708
